recordID,year,decimalLatitude,decimalLongitude,locality,predatorScientificName,predatorAphiaID,predatorCommonName,breedingStatus,preyScientificName,preyAphiaID,frequencyOfOccurrence,sampleSize,referenceID
1493,1998,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.739,,REF017
1494,1998,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.0,,REF017
1497,1999,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.257004831,,REF017
1498,1999,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.684,,REF017
1499,1999,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.059,,REF017
1502,2000,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.583333333,,REF017
1503,2000,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.417,,REF017
1504,2000,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.0,,REF017
1507,2001,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.306923077,,REF017
1508,2001,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.689,,REF017
1509,2001,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.004,,REF017
1512,2002,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.3915828,,REF017
1513,2002,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.608,,REF017
1514,2002,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.0,,REF017
1517,2003,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.172943889,,REF017
1518,2003,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Ammodytes marinus,126751,0.791,62.0,REF097
1519,2003,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Ammodytes marinus,126751,0.204,1663.0,REF097
1520,2003,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.825,,REF017
1521,2003,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.161,62.0,REF097
1522,2003,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.002,,REF017
1523,2003,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.004,1663.0,REF097
1524,2003,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Gobiidae,125537,0.21,62.0,REF097
1525,2003,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,other,,0.21,62.0,REF097
1526,2003,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Sprattus sprattus,126425,0.226,62.0,REF097
1527,2003,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Sprattus sprattus,126425,0.794,1663.0,REF097
1528,2003,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Teuthida,11716,0.001,1663.0,REF097
1529,2003,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.565,62.0,REF097
1530,2003,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.226,62.0,REF097
1533,2003,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.005,1663.0,REF097
1534,2003,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.195,1663.0,REF097
1535,2004,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Ammodytes marinus,126751,0.254,335.0,REF085
1536,2004,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Sprattus sprattus,126425,0.746,335.0,REF085
1537,2004,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.016,,REF093
1538,2004,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.979,,REF017
1539,2004,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.005,,REF017
1542,2005,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.041,,REF017
1543,2005,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.906,,REF017
1544,2005,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.052,,REF017
1547,2006,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.19,,REF017
1548,2006,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.77,,REF017
1549,2006,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.0,,REF017
1552,2007,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.06442953,,REF017
1553,2007,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.903,,REF017
1554,2007,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.032,,REF017
1557,2008,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.203182375,,REF017
1558,2008,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.759,,REF017
1559,2008,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.038,,REF017
1562,2009,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.19,5106.0,REF001
1563,2009,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.77,5106.0,REF001
1564,2009,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.04,5106.0,REF001
1565,2009,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Actinopterygii,10194,0.0,5106.0,REF001
1566,2009,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.274979356,,REF017
1567,2009,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.672,,REF017
1568,2009,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.053,,REF017
1571,2010,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.146923783,,REF017
1572,2010,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.852,,REF017
1573,2010,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.001,,REF017
1576,2011,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.195567145,,REF017
1577,2011,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.803,,REF017
1578,2011,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.001,,REF017
1581,2012,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.13229572,,REF017
1582,2012,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.85,,REF017
1583,2012,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.018,,REF017
1586,2013,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.130699088,,REF017
1587,2013,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.865,,REF017
1588,2013,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.005,,REF017
1591,2014,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.051383399,,REF017
1592,2014,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.945,,REF017
1593,2014,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.004,,REF017
1596,2015,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.088311688,,REF020
1597,2015,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.909,,REF020
1598,2015,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.003,,REF020
1601,2016,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.085903084,,REF020
1602,2016,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.833,,REF020
1603,2016,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.081,,REF020
1606,2017,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.03486924,,REF020
1607,2017,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.953,,REF020
1608,2017,56.19,-2.56,Isle of May,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.012,,REF020
1611,2009,51.17,-4.67,Lundy,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.67,27.0,REF001
1612,2009,51.17,-4.67,Lundy,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.33,27.0,REF001
1613,2009,51.17,-4.67,Lundy,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.0,27.0,REF001
1614,2009,51.17,-4.67,Lundy,Uria aalge,137133,Common guillemot,breeding,Actinopterygii,10194,0.0,27.0,REF001
1615,2009,56.48,-6.43,Lunga,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,1.0,35.0,REF001
1616,2009,56.48,-6.43,Lunga,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.0,35.0,REF001
1617,2009,56.48,-6.43,Lunga,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.0,35.0,REF001
1618,2009,56.48,-6.43,Lunga,Uria aalge,137133,Common guillemot,breeding,Actinopterygii,10194,0.0,35.0,REF001
1619,2009,59.01,-3.35,Marwick,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.22,46.0,REF001
1620,2009,59.01,-3.35,Marwick,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.09,46.0,REF001
1621,2009,59.01,-3.35,Marwick,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.65,46.0,REF001
1622,2009,59.01,-3.35,Marwick,Uria aalge,137133,Common guillemot,breeding,Actinopterygii,10194,0.04,46.0,REF001
1624,1983,57.75,-3.5,Moray Firth,Uria aalge,137133,Common guillemot,breeding,Hyperoplus lanceolatus,126756,0.0,29.0,REF004
1625,1983,57.75,-3.5,Moray Firth,Uria aalge,137133,Common guillemot,breeding,Clupea harengus,126417,0.586,29.0,REF004
1627,1983,57.75,-3.5,Moray Firth,Uria aalge,137133,Common guillemot,breeding,Crustacea,1066,0.0,29.0,REF004
1629,1983,57.75,-3.5,Moray Firth,Uria aalge,137133,Common guillemot,breeding,Gobius,125988,0.103,29.0,REF004
1630,1983,57.75,-3.5,Moray Firth,Uria aalge,137133,Common guillemot,breeding,Maurolicus muelleri,127312,0.103,29.0,REF004
1631,1983,57.75,-3.5,Moray Firth,Uria aalge,137133,Common guillemot,breeding,Merlangius merlangus,126438,0.241,29.0,REF004
1632,1983,57.75,-3.5,Moray Firth,Uria aalge,137133,Common guillemot,breeding,Pollachius virens,126441,0.345,29.0,REF004
1633,1983,57.75,-3.5,Moray Firth,Uria aalge,137133,Common guillemot,breeding,Polychaeta,883,0.117,29.0,REF004
1634,1983,57.75,-3.5,Moray Firth,Uria aalge,137133,Common guillemot,breeding,Sprattus sprattus,126425,0.0,29.0,REF004
1635,1983,57.75,-3.5,Moray Firth,Uria aalge,137133,Common guillemot,breeding,Trisopterus minutus,126446,0.103,29.0,REF004
1636,2009,58.97,-2.71,Mull Head,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.92,71.0,REF001
1637,2009,58.97,-2.71,Mull Head,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.03,71.0,REF001
1638,2009,58.97,-2.71,Mull Head,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.06,71.0,REF001
1639,2009,58.97,-2.71,Mull Head,Uria aalge,137133,Common guillemot,breeding,Actinopterygii,10194,0.0,71.0,REF001
1641,1983,54.972,-1.608,Newcastle,Uria aalge,137133,Common guillemot,breeding,Hyperoplus lanceolatus,126756,0.041,73.0,REF004
1642,1983,54.972,-1.608,Newcastle,Uria aalge,137133,Common guillemot,breeding,Clupea harengus,126417,0.137,73.0,REF004
1644,1983,54.972,-1.608,Newcastle,Uria aalge,137133,Common guillemot,breeding,Crustacea,1066,0.0,73.0,REF004
1646,1983,54.972,-1.608,Newcastle,Uria aalge,137133,Common guillemot,breeding,Gobius,125988,0.137,73.0,REF004
1647,1983,54.972,-1.608,Newcastle,Uria aalge,137133,Common guillemot,breeding,Maurolicus muelleri,127312,0.11,73.0,REF004
1648,1983,54.972,-1.608,Newcastle,Uria aalge,137133,Common guillemot,breeding,Merlangius merlangus,126438,0.014,73.0,REF004
1649,1983,54.972,-1.608,Newcastle,Uria aalge,137133,Common guillemot,breeding,Pollachius virens,126441,0.041,73.0,REF004
1650,1983,54.972,-1.608,Newcastle,Uria aalge,137133,Common guillemot,breeding,Polychaeta,883,0.141,73.0,REF004
1651,1983,54.972,-1.608,Newcastle,Uria aalge,137133,Common guillemot,breeding,Sprattus sprattus,126425,0.151,73.0,REF004
1652,1983,54.972,-1.608,Newcastle,Uria aalge,137133,Common guillemot,breeding,Trisopterus minutus,126446,0.0,73.0,REF004
1653,1988,55.23,-6.04,North Channel,Uria aalge,137133,Common guillemot,breeding,Ammodytes marinus,126751,1.0,5.0,REF025
1654,1988,55.23,-6.04,North Channel,Uria aalge,137133,Common guillemot,breeding,Crystallogobius linearis,126878,0.4,5.0,REF025
1655,1988,55.23,-6.04,North Channel,Uria aalge,137133,Common guillemot,breeding,Actinopterygii,10194,0.05,5.0,REF025
1656,1972,59.12,-5.82,North Rona,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.94,18.0,REF018
1657,1972,59.12,-5.82,North Rona,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.06,18.0,REF018
1658,1983,59.0,-3.0,Orkney,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.91,254.0,REF030
1659,1983,59.0,-3.0,Orkney,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.03,254.0,REF030
1660,1983,59.0,-3.0,Orkney,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.04,254.0,REF030
1661,1983,59.0,-3.0,Orkney,Uria aalge,137133,Common guillemot,breeding,Actinopterygii,10194,0.005,254.0,REF030
1662,2009,51.87,-5.34,Ramsey,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.09,23.0,REF001
1663,2009,51.87,-5.34,Ramsey,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.91,23.0,REF001
1664,2009,51.87,-5.34,Ramsey,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.0,23.0,REF001
1665,2009,51.87,-5.34,Ramsey,Uria aalge,137133,Common guillemot,breeding,Actinopterygii,10194,0.0,23.0,REF001
1666,2008,55.29,-6.19,Rathlin,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.33,28.0,REF014
1667,2008,55.29,-6.19,Rathlin,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.67,28.0,REF014
1668,2008,55.29,-6.19,Rathlin,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.0,28.0,REF014
1669,2009,55.29,-6.19,Rathlin,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.5,14.0,REF001
1670,2009,55.29,-6.19,Rathlin,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.43,14.0,REF001
1671,2009,55.29,-6.19,Rathlin,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.07,14.0,REF001
1672,2009,55.29,-6.19,Rathlin,Uria aalge,137133,Common guillemot,breeding,Actinopterygii,10194,0.0,14.0,REF001
1673,2009,55.29,-6.19,Rathlin,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.2,34.0,REF014
1674,2009,55.29,-6.19,Rathlin,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.62,34.0,REF014
1675,2009,55.29,-6.19,Rathlin,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.18,34.0,REF014
1676,2010,55.29,-6.19,Rathlin,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.21,27.0,REF014
1677,2010,55.29,-6.19,Rathlin,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.35,27.0,REF014
1678,2010,55.29,-6.19,Rathlin,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.44,27.0,REF014
1679,2009,59.03,-3.35,Row Head,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.36,25.0,REF001
1680,2009,59.03,-3.35,Row Head,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.32,25.0,REF001
1681,2009,59.03,-3.35,Row Head,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.32,25.0,REF001
1682,2009,59.03,-3.35,Row Head,Uria aalge,137133,Common guillemot,breeding,Actinopterygii,10194,0.0,25.0,REF001
1683,1983,60.25,-1.5,Shetland,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.93,109.0,REF005
1684,1983,60.25,-1.5,Shetland,Uria aalge,137133,Common guillemot,non-breeding,Ammodytidae,125516,0.575,250.0,REF005
1685,1983,60.25,-1.5,Shetland,Uria aalge,137133,Common guillemot,breeding,Cephalopoda,11707,0.0,109.0,REF005
1686,1983,60.25,-1.5,Shetland,Uria aalge,137133,Common guillemot,non-breeding,Cephalopoda,11707,0.0,250.0,REF005
1687,1983,60.25,-1.5,Shetland,Uria aalge,137133,Common guillemot,non-breeding,Clupeidae,125464,0.332,250.0,REF005
1688,1983,60.25,-1.5,Shetland,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.0,109.0,REF007
1689,1983,60.25,-1.5,Shetland,Uria aalge,137133,Common guillemot,breeding,Crustacea,1066,0.0,109.0,REF005
1690,1983,60.25,-1.5,Shetland,Uria aalge,137133,Common guillemot,non-breeding,Crustacea,1066,0.008,250.0,REF005
1691,1983,60.25,-1.5,Shetland,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.11,109.0,REF005
1692,1983,60.25,-1.5,Shetland,Uria aalge,137133,Common guillemot,non-breeding,Gadidae,125469,0.564,250.0,REF005
1693,1983,60.25,-1.5,Shetland,Uria aalge,137133,Common guillemot,breeding,Gobiidae,125537,0.01,109.0,REF005
1694,1983,60.25,-1.5,Shetland,Uria aalge,137133,Common guillemot,non-breeding,Gobiidae,125537,0.142,250.0,REF005
1695,1983,60.25,-1.5,Shetland,Uria aalge,137133,Common guillemot,breeding,Polychaeta,883,0.02,109.0,REF005
1696,1983,60.25,-1.5,Shetland,Uria aalge,137133,Common guillemot,non-breeding,Polychaeta,883,0.31,250.0,REF005
1697,1973,51.62,-5.29,Skomer,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.012765957,235.0,REF065; REF041
1698,1973,51.62,-5.29,Skomer,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.987234043,235.0,REF065; REF041
1699,1973,51.62,-5.29,Skomer,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.0,235.0,REF065; REF041
1700,1974,51.62,-5.29,Skomer,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.004267425,703.0,REF065; REF041
1701,1974,51.62,-5.29,Skomer,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.995732575,703.0,REF065; REF041
1702,1975,51.62,-5.29,Skomer,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.014563107,206.0,REF065; REF041
1703,1975,51.62,-5.29,Skomer,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.985436893,206.0,REF065; REF041
1704,1975,51.62,-5.29,Skomer,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.0,206.0,REF065; REF041
1705,1985,51.62,-5.29,Skomer,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.336330935,556.0,REF065
1706,1985,51.67,-5.25,Skomer,Uria aalge,137133,Common guillemot,breeding,Crustacea,1066,0.004,558.0,REF041
1707,1985,51.62,-5.29,Skomer,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.007194245,556.0,REF065
1708,1985,51.67,-5.25,Skomer,Uria aalge,137133,Common guillemot,breeding,Sprattus sprattus,126425,0.654,558.0,REF041
1709,1985,51.67,-5.25,Skomer,Uria aalge,137133,Common guillemot,breeding,Teuthida,11716,0.0,558.0,REF041
1710,1986,51.62,-5.29,Skomer,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.182773109,1428.0,REF065
1711,1986,51.67,-5.25,Skomer,Uria aalge,137133,Common guillemot,breeding,Crustacea,1066,0.0,1428.0,REF041
1712,1986,51.62,-5.29,Skomer,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.004901961,1428.0,REF065
1713,1986,51.67,-5.25,Skomer,Uria aalge,137133,Common guillemot,breeding,Sprattus sprattus,126425,0.811,1428.0,REF041
1714,1986,51.67,-5.25,Skomer,Uria aalge,137133,Common guillemot,breeding,Teuthida,11716,0.001,1428.0,REF041
1715,1987,51.62,-5.29,Skomer,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.194882729,2345.0,REF065
1716,1987,51.67,-5.25,Skomer,Uria aalge,137133,Common guillemot,breeding,Crustacea,1066,0.0,2345.0,REF041
1717,1987,51.62,-5.29,Skomer,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.003411514,2345.0,REF065
1718,1987,51.67,-5.25,Skomer,Uria aalge,137133,Common guillemot,breeding,Sprattus sprattus,126425,0.802,2345.0,REF041
1719,1987,51.67,-5.25,Skomer,Uria aalge,137133,Common guillemot,breeding,Teuthida,11716,0.0,2345.0,REF041
1720,1992,51.62,-5.29,Skomer,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.080808081,297.0,REF065
1721,1992,51.62,-5.29,Skomer,Uria aalge,137133,Common guillemot,breeding,Clupeidae,125464,0.919191919,297.0,REF065
1722,1992,51.62,-5.29,Skomer,Uria aalge,137133,Common guillemot,breeding,Gadidae,125469,0.0,297.0,REF065
1723,1993,51.62,-5.29,Skomer,Uria aalge,137133,Common guillemot,breeding,Ammodytidae,125516,0.02244389,401.0,REF065
